index,type,name,resident,streamed,parentStack
3185,xmodelmesh,vm_t6_mp7f920a21f,920,202136,|vm_t6_mp7|xmodel|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3186,xmodel,vm_t6_mp7,1264,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3187,xmodelmesh,wm_t6_mp791bd1bf5,776,93184,|wm_t6_mp7|xmodel|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3188,xmodel,wm_t6_mp7,924,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3189,xmodelmesh,vm_t6_mp7_magfbdeb43f,448,17216,|vm_t6_mp7_mag|xmodel|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3190,xmodel,vm_t6_mp7_mag,256,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3191,xanim,am_t6_mp7_idle,2136,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3192,xanim,am_t6_mp7_fire,2574,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3193,xanim,am_t6_mp7_reload,22510,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3194,xanim,am_t6_mp7_reload_empty,31665,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3195,xanim,am_t6_mp7_pullout,10261,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3196,xanim,am_t6_mp7_first_raise,12387,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3197,xanim,am_t6_mp7_putaway,5984,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3198,xanim,am_t6_mp7_sprint_in,3728,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3199,xanim,am_t6_mp7_sprint_loop,5097,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3200,xanim,am_t6_mp7_sprint_out,3403,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3201,xanim,am_t6_mp7_crawl_in,3559,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3202,xanim,am_t6_mp7_crawl_forward,6491,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3203,xanim,am_t6_mp7_crawl_back,5636,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3204,xanim,am_t6_mp7_crawl_right,5963,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3205,xanim,am_t6_mp7_crawl_left,5463,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3206,xanim,am_t6_mp7_crawl_out,3211,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3207,xanim,am_t6_mp7_ads_fire,2462,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3208,xanim,am_t6_mp7_slide_in,3850,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3209,xanim,am_t6_mp7_slide_air_in,3565,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3210,xanim,am_t6_mp7_slide_loop,2383,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3211,xanim,am_t6_mp7_slide_out,3219,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3212,xanim,am_t6_mp7_ads_up,137,0,|t6_mp7|weapon|zone_source/zm_mod.zone|csv
3213,xanim,am_t6_mp7_ads_down,132,0,|t6_mp7|weapon|zone_source/zm_mod.zone|csv
3214,weapon,t6_mp7,7876,0,|zone_source/zm_mod.zone|csv
3215,weaponcamo,t6_camo_mp7_table,78504,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3216,xanim,am_t6_mp7_reflex_ads_up,141,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3217,xanim,am_t6_mp7_reflex_ads_down,180,0,|t6_mp7_up|weapon|zone_source/zm_mod.zone|csv
3218,weapon,t6_mp7_up,7911,0,|zone_source/zm_mod.zone|csv
3219,image,i_t6_wpn_smg_mp40_camo1_n,290,1435104,|mc/mtl_t6_wpn_smg_mp40_camo1|material|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3220,image,i_t6_wpn_smg_mp40_camo1_g,274,742728,|mc/mtl_t6_wpn_smg_mp40_camo1|material|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3221,image,i_t6_wpn_smg_mp40_camo1_r,282,720896,|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3222,image,i_t6_wpn_smg_mp40_camo1_c,290,1419960,|mc/mtl_t6_wpn_smg_mp40_camo1|material|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3223,image,i_t6_wpn_smg_mp40_camo1_s,274,742728,|mc/mtl_t6_wpn_smg_mp40_camo1|material|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3224,material,mc/mtl_t6_wpn_smg_mp40_camo1,1126,0,|t6_camo_mp40_table|weaponcamo|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3225,xmodelmesh,vm_t6_mp4023938da1,408,257400,|vm_t6_mp40|xmodel|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3226,xmodel,vm_t6_mp40,772,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3227,xmodelmesh,wm_t6_mp407d18ff47,448,74672,|wm_t6_mp40|xmodel|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3228,xmodel,wm_t6_mp40,456,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3229,xmodelmesh,vm_t6_mp40_mag4aa922b6,328,10992,|vm_t6_mp40_mag|xmodel|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3230,xmodel,vm_t6_mp40_mag,244,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3231,xanim,am_t6_mp40_idle,1612,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3232,xanim,am_t6_mp40_fire,2344,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3233,xanim,am_t6_mp40_reload,21964,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3234,xanim,am_t6_mp40_reload_empty,27826,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3235,xanim,am_t6_mp40_pullout,8174,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3236,xanim,am_t6_mp40_putaway,8182,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3237,xanim,am_t6_mp40_sprint_in,3438,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3238,xanim,am_t6_mp40_sprint_loop,4736,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3239,xanim,am_t6_mp40_sprint_out,3080,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3240,xanim,am_t6_mp40_crawl_in,3409,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3241,xanim,am_t6_mp40_crawl_forward,5001,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3242,xanim,am_t6_mp40_crawl_back,5501,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3243,xanim,am_t6_mp40_crawl_right,5365,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3244,xanim,am_t6_mp40_crawl_left,5715,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3245,xanim,am_t6_mp40_crawl_out,3074,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3246,xanim,am_t6_mp40_ads_fire,2318,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3247,xanim,am_t6_mp40_slide_in,3583,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3248,xanim,am_t6_mp40_slide_air_in,3321,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3249,xanim,am_t6_mp40_slide_loop,2014,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3250,xanim,am_t6_mp40_slide_out,3203,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3251,xanim,am_t6_mp40_ads_up,233,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3252,xanim,am_t6_mp40_ads_down,205,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3253,weapon,t6_mp40,7758,0,|zone_source/zm_mod.zone|csv
3254,weaponcamo,t6_camo_mp40_table,78504,0,|t6_mp40_up|weapon|zone_source/zm_mod.zone|csv
3255,weapon,t6_mp40_up,6168,0,|zone_source/zm_mod.zone|csv
3256,image,i_t6_wpn_smg_msmc_camo1_o,282,181224,|mc/mtl_t6_wpn_smg_msmc_camo1|material|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3257,image,i_t6_wpn_smg_msmc_camo1_n,290,1419960,|mc/mtl_t6_wpn_smg_msmc_camo1|material|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3258,image,i_t6_wpn_smg_msmc_camo1_g,274,742728,|mc/mtl_t6_wpn_smg_msmc_camo1|material|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3259,image,i_t6_wpn_smg_msmc_camo1_r,282,720896,|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3260,image,i_t6_wpn_smg_msmc_camo1_c,290,1419960,|mc/mtl_t6_wpn_smg_msmc_camo1|material|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3261,image,i_t6_wpn_smg_msmc_camo1_s,274,742728,|mc/mtl_t6_wpn_smg_msmc_camo1|material|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3262,material,mc/mtl_t6_wpn_smg_msmc_camo1,1132,0,|t6_camo_msmc_table|weaponcamo|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3263,xmodelmesh,vm_t6_msmc33d156a8,704,207064,|vm_t6_msmc|xmodel|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3264,xmodel,vm_t6_msmc,912,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3265,xmodelmesh,wm_t6_msmcf42bd5f8,704,112448,|wm_t6_msmc|xmodel|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3266,xmodel,wm_t6_msmc,600,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3267,xmodelmesh,vm_t6_msmc_magf52a1314,328,8912,|vm_t6_msmc_mag|xmodel|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3268,xmodel,vm_t6_msmc_mag,240,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3269,xanim,am_t6_msmc_idle,1604,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3270,xanim,am_t6_msmc_fire,2335,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3271,xanim,am_t6_msmc_reload,23703,0,|t6_msmc|weapon|zone_source/zm_mod.zone|csv
3272,xanim,am_t6_msmc_reload_empty,29256,0,|t6_msmc|weapon|zone_source/zm_mod.zone|csv
3273,xanim,am_t6_msmc_pullout,7071,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3274,xanim,am_t6_msmc_first_raise,12344,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3275,xanim,am_t6_msmc_putaway,5789,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3276,xanim,am_t6_msmc_sprint_in,3628,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3277,xanim,am_t6_msmc_sprint_loop,4401,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3278,xanim,am_t6_msmc_sprint_out,3311,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3279,xanim,am_t6_msmc_crawl_in,4006,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3280,xanim,am_t6_msmc_crawl_forward,6206,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3281,xanim,am_t6_msmc_crawl_back,5069,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3282,xanim,am_t6_msmc_crawl_right,5342,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3283,xanim,am_t6_msmc_crawl_left,5463,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3284,xanim,am_t6_msmc_crawl_out,4016,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3285,xanim,am_t6_msmc_ads_fire,2243,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3286,xanim,am_t6_msmc_slide_in,3442,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3287,xanim,am_t6_msmc_slide_air_in,3173,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3288,xanim,am_t6_msmc_slide_loop,2078,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3289,xanim,am_t6_msmc_slide_out,3021,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3290,xanim,am_t6_msmc_ads_up,201,0,|t6_msmc|weapon|zone_source/zm_mod.zone|csv
3291,xanim,am_t6_msmc_ads_down,201,0,|t6_msmc|weapon|zone_source/zm_mod.zone|csv
3292,weapon,t6_msmc,7881,0,|zone_source/zm_mod.zone|csv
3293,weaponcamo,t6_camo_msmc_table,78504,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3294,xanim,am_t6_msmc_fastmag_reload,18515,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3295,xanim,am_t6_msmc_fastmag_reload_empty,22535,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3296,xanim,am_t6_msmc_reflex_ads_up,198,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3297,xanim,am_t6_msmc_reflex_ads_down,197,0,|t6_msmc_up|weapon|zone_source/zm_mod.zone|csv
3298,weapon,t6_msmc_up,7835,0,|zone_source/zm_mod.zone|csv
3299,image,i_t6_wpn_ar_x95l_camo1_o,281,195864,|mc/mtl_t6_wpn_ar_x95l_camo1|material|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3300,image,i_t6_wpn_ar_x95l_camo1_n,289,1419960,|mc/mtl_t6_wpn_ar_x95l_camo1|material|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3301,image,i_t6_wpn_ar_x95l_camo1_g,273,742728,|mc/mtl_t6_wpn_ar_x95l_camo1|material|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3302,image,i_t6_wpn_ar_x95l_camo1_r,281,720896,|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3303,image,i_t6_wpn_ar_x95l_camo1_c,289,1419960,|mc/mtl_t6_wpn_ar_x95l_camo1|material|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3304,image,i_t6_wpn_ar_x95l_camo1_s,273,742728,|mc/mtl_t6_wpn_ar_x95l_camo1|material|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3305,material,mc/mtl_t6_wpn_ar_x95l_camo1,1130,0,|t6_camo_mtar_table|weaponcamo|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3306,image,i_t6_wpn_ar_x95l_alpha_n,289,43704,|mc/mtl_t6_wpn_ar_x95l_alpha|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3307,image,i_t6_wpn_ar_x95l_alpha_g,11201,0,|mc/mtl_t6_wpn_ar_x95l_alpha|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3308,image,i_t6_wpn_ar_x95l_alpha_c,113,65536,|mc/mtl_t6_wpn_ar_x95l_alpha|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3309,image,i_t6_wpn_ar_x95l_alpha_s,11201,0,|mc/mtl_t6_wpn_ar_x95l_alpha|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3310,material,mc/mtl_t6_wpn_ar_x95l_alpha,964,0,|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3311,image,i_t6_wpn_ar_x95l_cord_o,2856,0,|mc/mtl_t6_wpn_ar_x95l_cord|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3312,image,i_t6_wpn_ar_x95l_cord_n,5600,0,|mc/mtl_t6_wpn_ar_x95l_cord|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3313,image,i_t6_wpn_ar_x95l_cord_g,2896,0,|mc/mtl_t6_wpn_ar_x95l_cord|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3314,image,i_t6_wpn_ar_x95l_cord_c,5600,0,|mc/mtl_t6_wpn_ar_x95l_cord|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3315,image,i_t6_wpn_ar_x95l_cord_s,2896,0,|mc/mtl_t6_wpn_ar_x95l_cord|material|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3316,material,mc/mtl_t6_wpn_ar_x95l_cord,1120,0,|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3317,xmodelmesh,vm_t6_mtarb6a0a9e4,1072,352464,|vm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3318,xmodel,vm_t6_mtar,1148,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3319,xmodelmesh,wm_t6_mtar95e8e444,792,112288,|wm_t6_mtar|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3320,xmodel,wm_t6_mtar,1028,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3321,xmodelmesh,vm_t6_mtar_mage4d5e30b,328,12992,|vm_t6_mtar_mag|xmodel|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3322,xmodel,vm_t6_mtar_mag,240,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3323,xanim,am_t6_mtar_idle,1652,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3324,xanim,am_t6_mtar_fire,2926,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3325,xanim,am_t6_mtar_reload,25458,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3326,xanim,am_t6_mtar_reload_empty,29750,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3327,xanim,am_t6_mtar_pullout,10648,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3328,xanim,am_t6_mtar_first_raise,14870,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3329,xanim,am_t6_mtar_putaway,7010,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3330,xanim,am_t6_mtar_sprint_in,3482,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3331,xanim,am_t6_mtar_sprint_loop,4422,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3332,xanim,am_t6_mtar_sprint_out,3278,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3333,xanim,am_t6_mtar_crawl_in,3684,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3334,xanim,am_t6_mtar_crawl_forward,6008,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3335,xanim,am_t6_mtar_crawl_back,5647,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3336,xanim,am_t6_mtar_crawl_right,6009,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3337,xanim,am_t6_mtar_crawl_left,5648,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3338,xanim,am_t6_mtar_crawl_out,3421,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3339,xanim,am_t6_mtar_ads_fire,2765,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3340,xanim,am_t6_mtar_slide_in,3520,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3341,xanim,am_t6_mtar_slide_air_in,3291,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3342,xanim,am_t6_mtar_slide_loop,2023,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3343,xanim,am_t6_mtar_slide_out,3108,0,|t6_mtar|weapon|zone_source/zm_mod.zone|csv
3344,xanim,am_t6_mtar_ads_up,222,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3345,xanim,am_t6_mtar_ads_down,177,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3346,weapon,t6_mtar,7885,0,|zone_source/zm_mod.zone|csv
3347,xmodelmesh,vm_t6_mtar_fastmagde5eac7f,464,27792,|vm_t6_mtar_fastmag|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3348,xmodel,vm_t6_mtar_fastmag,368,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3349,xmodelmesh,wm_t6_mtar_fastmagfc632fc4,3720,0,|wm_t6_mtar_fastmag|xmodel|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3350,xmodel,wm_t6_mtar_fastmag,156,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3351,weaponcamo,t6_camo_mtar_table,78500,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3352,xanim,am_t6_mtar_gl_idle,1332,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3353,xanim,am_t6_mtar_gl_fire,2548,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3354,xanim,am_t6_mtar_gl_fastmag_reload,16570,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3355,xanim,am_t6_mtar_gl_fastmag_reload_empty,20327,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3356,xanim,am_t6_mtar_gl_pullout,10272,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3357,xanim,am_t6_mtar_gl_first_raise,14711,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3358,xanim,am_t6_mtar_gl_putaway,7741,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3359,xanim,am_t6_mtar_out_gl,5434,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3360,xanim,am_t6_mtar_to_gl,5821,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3361,xanim,am_t6_mtar_gl_sprint_in,3564,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3362,xanim,am_t6_mtar_gl_sprint_loop,4606,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3363,xanim,am_t6_mtar_gl_sprint_out,3370,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3364,xanim,am_t6_mtar_gl_crawl_in,3760,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3365,xanim,am_t6_mtar_gl_crawl_forward,6188,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3366,xanim,am_t6_mtar_gl_crawl_back,6047,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3367,xanim,am_t6_mtar_gl_crawl_right,6229,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3368,xanim,am_t6_mtar_gl_crawl_left,5592,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3369,xanim,am_t6_mtar_gl_crawl_out,3509,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3370,xanim,am_t6_mtar_gl_ads_fire,2359,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3371,xanim,am_t6_mtar_gl_slide_in,3267,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3372,xanim,am_t6_mtar_gl_slide_air_in,3059,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3373,xanim,am_t6_mtar_gl_slide_loop,2098,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3374,xanim,am_t6_mtar_gl_slide_out,3247,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3375,xanim,am_t6_mtar_eotech_ads_up,155,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3376,xanim,am_t6_mtar_eotech_ads_down,165,0,|t6_mtar_up_zm|weapon|zone_source/zm_mod.zone|csv
3377,weapon,t6_mtar_up_zm,8037,0,|zone_source/zm_mod.zone|csv
3378,xanim,am_t6_mtar_in_gl_idle,1356,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3379,xanim,am_t6_mtar_in_gl_fire,2925,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3380,xanim,am_t6_mtar_in_gl_reload,23846,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3381,xanim,am_t6_mtar_in_gl_pullout,6403,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3382,xanim,am_t6_mtar_in_gl_putaway,4805,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3383,xanim,am_t6_mtar_in_gl_sprint_in,3581,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3384,xanim,am_t6_mtar_in_gl_sprint_loop,4622,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3385,xanim,am_t6_mtar_in_gl_sprint_out,3334,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3386,xanim,am_t6_mtar_in_gl_crawl_in,3683,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3387,xanim,am_t6_mtar_in_gl_crawl_forward,6213,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3388,xanim,am_t6_mtar_in_gl_crawl_back,6059,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3389,xanim,am_t6_mtar_in_gl_crawl_right,6241,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3390,xanim,am_t6_mtar_in_gl_crawl_left,5592,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3391,xanim,am_t6_mtar_in_gl_crawl_out,3565,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3392,xanim,am_t6_mtar_in_gl_slide_in,3686,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3393,xanim,am_t6_mtar_in_gl_slide_air_in,3423,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
3394,xanim,am_t6_mtar_in_gl_slide_loop,1730,0,|t6_mtar_launcher_zm|weapon|zone_source/zm_mod.zone|csv
